mem size init: gart size :1fdff000 vram size: s:40000000 visible:f8ca000
mem size init: gart size :509Mbytes vram size: s:1024Mbytes visible:248Mbytes
0f000001	00000002	000b007b	000009fd
0f000000	00000002	000c007c	00000a51
0f000001	00000002	000d007d	00000a55
0f000000	00000002	000e007e	00000aa9
0f000001	00000002	000f007f	00000aad
10000001	00010002	00000000	0000084e
10000000	00010002	00010001	00000852
10000001	00010002	00020002	000008a6
10000000	00010002	00030003	000008aa
10000001	00010002	00040004	000008fe
10000000	00010002	00050005	00000902
10000001	00010002	00060006	00000956
10000000	00010002	00070007	0000095a
10000001	00010002	00080008	000009ae
10000000	00010002	00090009	000009b2
10000001	00010002	000a000a	00000a06
10000000	00010002	000b000b	00000a0a
10000001	00010002	000c000c	00000a5e
10000000	00010002	000d000d	00000a62
10000001	00010002	000e000e	00000ab6
10000000	00010002	000f000f	00000aba
11000001	00020002	00000010	000008f7
11000000	00020002	00010011	00000903
11000001	00020002	00020012	0000094f
11000000	00020002	00030013	0000095b
11000001	00020002	00040014	000009a7
11000000	00020002	00050015	000009b3
11000001	00020002	00060016	000009ff
11000000	00020002	00070017	00000a0b
11000001	00020002	00080018	00000a57
11000000	00020002	00090019	00000a63
11000001	00020002	000a001a	00000aaf
11000000	00020002	000b001b	00000abb
11000001	00020002	000c001c	00000b07
11000000	00020002	000d001d	00000b13
11000001	00020002	000e001e	00000b5f
11000000	00020002	000f001f	00000b6b
12000001	00030001	00000020	00000978
12000000	00030001	00010021	0000097c
12000001	00030001	00020022	000009d0
12000000	00030001	00030023	000009d4
12000001	00030001	00040024	00000a28
12000000	00030001	00050025	00000a2c
12000001	00030001	00060026	00000a80
12000000	00030001	00070027	00000a84
12000001	00030001	00080028	00000ad8
12000000	00030001	00090029	00000adc
12000001	00030001	000a002a	00000b30
12000000	00030001	000b002b	00000b34
12000001	00030001	000c002c	00000b88
12000000	00030001	000d002d	00000b8c
12000001	00030001	000e002e	00000be0
12000000	00030001	000f002f	00000be4
13000001	00040000	00000030	000009f9
13000000	00040000	00010031	000009fd
13000001	00040000	00020032	00000a51
13000000	00040000	00030033	00000a55
13000001	00040000	00040034	00000aa9
13000000	00040000	00050035	00000aad
13000001	00040000	00060036	00000b01
13000000	00040000	00070037	00000b05
13000001	00040000	00080038	00000b59
13000000	00040000	00090039	00000b5d
13000001	00040000	000a003a	00000bb1
13000000	00040000	000b003b	00000bb5
13000001	00040000	000c003c	00000c09
13000000	00040000	000d003d	00000c0d
13000001	00040000	000e003e	00000c61
13000000	00040000	000f003f	00000c65
14000000	00000003	00000040	00000b01
14000001	00000003	00010041	00000b05
14000000	00000003	00020042	00000b59
14000001	00000003	00030043	00000b5d
14000000	00000003	00040044	00000bb1
14000001	00000003	00050045	00000bb5
14000000	00000003	00060046	00000c09
14000001	00000003	00070047	00000c0d
14000000	00000003	00080048	00000c61
14000001	00000003	00090049	00000c65
14000000	00000003	000a004a	00000cb9
14000001	00000003	000b004b	00000cbd
14000000	00000003	000c004c	00000d11
14000001	00000003	000d004d	00000d15
14000000	00000003	000e004e	00000d69
14000001	00000003	000f004f	00000d6d
15000001	00010003	00000050	00000b0e
15000000	00010003	00010051	00000b12
15000001	00010003	00020052	00000b66
15000000	00010003	00030053	00000b6a
15000001	00010003	00040054	00000bbe
15000000	00010003	00050055	00000bc2
15000001	00010003	00060056	00000c16
15000000	00010003	00070057	00000c1a
15000001	00010003	00080058	00000c6e
15000000	00010003	00090059	00000c72
15000001	00010003	000a005a	00000cc6
15000000	00010003	000b005b	00000cca
15000001	00010003	000c005c	00000d1e
15000000	00010003	000d005d	00000d22
15000001	00010003	000e005e	00000d76
15000000	00010003	000f005f	00000d7a
16000001	00020003	00000060	00000bb7
16000000	00020003	00010061	00000bc3
16000001	00020003	00020062	00000c0f
16000000	00020003	00030063	00000c1b
16000001	00020003	00040064	00000c67
16000000	00020003	00050065	00000c73
16000001	00020003	00060066	00000cbf
16000000	00020003	00070067	00000ccb
16000001	00020003	00080068	00000d17
16000000	00020003	00090069	00000d23
16000001	00020003	000a006a	00000d6f
16000000	00020003	000b006b	00000d7b
16000001	00020003	000c006c	00000dc7
16000000	00020003	000d006d	00000dd3
16000001	00020003	000e006e	00000e1f
16000000	00020003	000f006f	00000e2b
17000001	00030002	00000070	00000c38
17000000	00030002	00010071	00000c3c
17000001	00030002	00020072	00000c90
17000000	00030002	00030073	00000c94
17000001	00030002	00040074	00000ce8
17000000	00030002	00050075	00000cec
17000001	00030002	00060076	00000d40
17000000	00030002	00070077	00000d44
17000001	00030002	00080078	00000d98
17000000	00030002	00090079	00000d9c
17000001	00030002	000a007a	00000df0
17000000	00030002	000b007b	00000df4
17000001	00030002	000c007c	00000e48
17000000	00030002	000d007d	00000e4c
17000001	00030002	000e007e	00000ea0
17000000	00030002	000f007f	00000ea4
18000001	00040001	00000000	00000cb9
18000000	00040001	00010001	00000cbd
18000001	00040001	00020002	00000d11
18000000	00040001	00030003	00000d15
18000001	00040001	00040004	00000d69
18000000	00040001	00050005	00000d6d
18000001	00040001	00060006	00000dc1
18000000	00040001	00070007	00000dc5
18000001	00040001	00080008	00000e19
18000000	00040001	00090009	00000e1d
18000001	00040001	000a000a	00000e71
18000000	00040001	000b000b	00000e75
18000001	00040001	000c000c	00000ec9
18000000	00040001	000d000d	00000ecd
18000001	00040001	000e000e	00000f21
18000000	00040001	000f000f	00000f25
19000000	00000004	00000010	00000dc1
19000001	00000004	00010011	00000dc5
19000000	00000004	00020012	00000e19
19000001	00000004	00030013	00000e1d
19000000	00000004	00040014	00000e71
19000001	00000004	00050015	00000e75
19000000	00000004	00060016	00000ec9
19000001	00000004	00070017	00000ecd
19000000	00000004	00080018	00000f21
19000001	00000004	00090019	00000f25
19000000	00000004	000a001a	00000f79
19000001	00000004	000b001b	00000f7d
19000000	00000004	000c001c	00000fd1
19000001	00000004	000d001d	00000fd5
19000000	00000004	000e001e	00001029
19000001	00000004	000f001f	0000102d
1a000001	00010004	00000020	00000dce
1a000000	00010004	00010021	00000dd2
1a000001	00010004	00020022	00000e26
1a000000	00010004	00030023	00000e2a
1a000001	00010004	00040024	00000e7e
1a000000	00010004	00050025	00000e82
1a000001	00010004	00060026	00000ed6
1a000000	00010004	00070027	00000eda
1a000001	00010004	00080028	00000f2e
1a000000	00010004	00090029	00000f32
1a000001	00010004	000a002a	00000f86
1a000000	00010004	000b002b	00000f8a
1a000001	00010004	000c002c	00000fde
1a000000	00010004	000d002d	00000fe2
1a000001	00010004	000e002e	00001036
1a000000	00010004	000f002f	0000103a
1b000001	00020004	00000030	00000e77
1b000000	00020004	00010031	00000e83
1b000001	00020004	00020032	00000ecf
1b000000	00020004	00030033	00000edb
1b000001	00020004	00040034	00000f27
1b000000	00020004	00050035	00000f33
1b000001	00020004	00060036	00000f7f
1b000000	00020004	00070037	00000f8b
1b000001	00020004	00080038	00000fd7
1b000000	00020004	00090039	00000fe3
1b000001	00020004	000a003a	0000102f
1b000000	00020004	000b003b	0000103b
1b000001	00020004	000c003c	00001087
1b000000	00020004	000d003d	00001093
1b000001	00020004	000e003e	000010df
1b000000	00020004	000f003f	000010eb
1c000001	00030003	00000040	00000ef8
1c000000	00030003	00010041	00000efc
1c000001	00030003	00020042	00000f50
1c000000	00030003	00030043	00000f54
1c000001	00030003	00040044	00000fa8
1c000000	00030003	00050045	00000fac
1c000001	00030003	00060046	00001000
1c000000	00030003	00070047	00001004
1c000001	00030003	00080048	00001058
1c000000	00030003	00090049	0000105c
1c000001	00030003	000a004a	000010b0
1c000000	00030003	000b004b	000010b4
1c000001	00030003	000c004c	00001108
1c000000	00030003	000d004d	0000110c
1c000001	00030003	000e004e	00001160
1c000000	00030003	000f004f	00001164
1d000001	00040002	00000050	00000f79
1d000000	00040002	00010051	00000f7d
1d000001	00040002	00020052	00000fd1
1d000000	00040002	00030053	00000fd5
1d000001	00040002	00040054	00001029
1d000000	00040002	00050055	0000102d
1d000001	00040002	00060056	00001081
1d000000	00040002	00070057	00001085
1d000001	00040002	00080058	000010d9
1d000000	00040002	00090059	000010dd
1d000001	00040002	000a005a	00001131
1d000000	00040002	000b005b	00001135
1d000001	00040002	000c005c	00001189
1d000000	00040002	000d005d	0000118d
1d000001	00040002	000e005e	000011e1
1d000000	00040002	000f005f	000011e5
1e000000	00000005	00000060	00001081
1e000001	00000005	00010061	00001085
1e000000	00000005	00020062	000010d9
1e000001	00000005	00030063	000010dd
1e000000	00000005	00040064	00001131
1e000001	00000005	00050065	00001135
1e000000	00000005	00060066	00001189
1e000001	00000005	00070067	0000118d
1e000000	00000005	00080068	000011e1
1e000001	00000005	00090069	000011e5
1e000000	00000005	000a006a	00001239
1e000001	00000005	000b006b	0000123d
1e000000	00000005	000c006c	00001291
1e000001	00000005	000d006d	00001295
1e000000	00000005	000e006e	000012e9
1e000001	00000005	000f006f	000012ed
1f000001	00010005	00000070	0000108e
1f000000	00010005	00010071	00001092
1f000001	00010005	00020072	000010e6
1f000000	00010005	00030073	000010ea
1f000001	00010005	00040074	0000113e
1f000000	00010005	00050075	00001142
1f000001	00010005	00060076	00001196
1f000000	00010005	00070077	0000119a
1f000001	00010005	00080078	000011ee
1f000000	00010005	00090079	000011f2
1f000001	00010005	000a007a	00001246
1f000000	00010005	000b007b	0000124a
1f000001	00010005	000c007c	0000129e
1f000000	00010005	000d007d	000012a2
1f000001	00010005	000e007e	000012f6
1f000000	00010005	000f007f	000012fa
00010001	00020005	00000000	00001137
00010000	00020005	00010001	00001143
00010001	00020005	00020002	0000118f
00010000	00020005	00030003	0000119b
00010001	00020005	00040004	000011e7
00010000	00020005	00050005	000011f3
00010001	00020005	00060006	0000123f
00010000	00020005	00070007	0000124b
00010001	00020005	00080008	00001297
00010000	00020005	00090009	000012a3
00010001	00020005	000a000a	000012ef
00010000	00020005	000b000b	000012fb
00010001	00020005	000c000c	00001347
00010000	00020005	000d000d	00001353
00010001	00020005	000e000e	0000139f
00010000	00020005	000f000f	000013ab
01010001	00030004	00000010	000011b8
01010000	00030004	00010011	000011bc
01010001	00030004	00020012	00001210
01010000	00030004	00030013	00001214
01010001	00030004	00040014	00001268
01010000	00030004	00050015	0000126c
01010001	00030004	00060016	000012c0
01010000	00030004	00070017	000012c4
01010001	00030004	00080018	00001318
01010000	00030004	00090019	0000131c
01010001	00030004	000a001a	00001370
01010000	00030004	000b001b	00001374
01010001	00030004	000c001c	000013c8
01010000	00030004	000d001d	000013cc
01010001	00030004	000e001e	00001420
01010000	00030004	000f001f	00001424
02010001	00040003	00000020	00001239
02010000	00040003	00010021	0000123d
02010001	00040003	00020022	00001291
02010000	00040003	00030023	00001295
02010001	00040003	00040024	000012e9
02010000	00040003	00050025	000012ed
02010001	00040003	00060026	00001341
02010000	00040003	00070027	00001345
02010001	00040003	00080028	00001399
02010000	00040003	00090029	0000139d
02010001	00040003	000a002a	000013f1
02010000	00040003	000b002b	000013f5
02010001	00040003	000c002c	00001449
02010000	00040003	000d002d	0000144d
02010001	00040003	000e002e	000014a1
02010000	00040003	000f002f	000014a5
03010000	00000006	00000030	00001341
03010001	00000006	00010031	00001345
03010000	00000006	00020032	00001399
03010001	00000006	00030033	0000139d
03010000	00000006	00040034	000013f1
03010001	00000006	00050035	000013f5
03010000	00000006	00060036	00001449
03010001	00000006	00070037	0000144d
03010000	00000006	00080038	000014a1
03010001	00000006	00090039	000014a5
03010000	00000006	000a003a	000014f9
03010001	00000006	000b003b	000014fd
03010000	00000006	000c003c	00001551
03010001	00000006	000d003d	00001555
03010000	00000006	000e003e	000015a9
03010001	00000006	000f003f	000015ad
04010001	00010006	00000040	0000134e
04010000	00010006	00010041	00001352
04010001	00010006	00020042	000013a6
04010000	00010006	00030043	000013aa
04010001	00010006	00040044	000013fe
04010000	00010006	00050045	00001402
04010001	00010006	00060046	00001456
04010000	00010006	00070047	0000145a
04010001	00010006	00080048	000014ae
04010000	00010006	00090049	000014b2
04010001	00010006	000a004a	00001506
04010000	00010006	000b004b	0000150a
04010001	00010006	000c004c	0000155e
04010000	00010006	000d004d	00001562
04010001	00010006	000e004e	000015b6
04010000	00010006	000f004f	000015ba
05010001	00020006	00000050	000013f7
05010000	00020006	00010051	00001403
05010001	00020006	00020052	0000144f
05010000	00020006	00030053	0000145b
05010001	00020006	00040054	000014a7
05010000	00020006	00050055	000014b3
05010001	00020006	00060056	000014ff
05010000	00020006	00070057	0000150b
05010001	00020006	00080058	00001557
05010000	00020006	00090059	00001563
05010001	00020006	000a005a	000015af
05010000	00020006	000b005b	000015bb
05010001	00020006	000c005c	00001607
05010000	00020006	000d005d	00001613
05010001	00020006	000e005e	0000165f
05010000	00020006	000f005f	0000166b
06010001	00030005	00000060	00001478
06010000	00030005	00010061	0000147c
06010001	00030005	00020062	000014d0
06010000	00030005	00030063	000014d4
06010001	00030005	00040064	00001528
06010000	00030005	00050065	0000152c
06010001	00030005	00060066	00001580
06010000	00030005	00070067	00001584
06010001	00030005	00080068	000015d8
06010000	00030005	00090069	000015dc
06010001	00030005	000a006a	00001630
06010000	00030005	000b006b	00001634
06010001	00030005	000c006c	00001688
06010000	00030005	000d006d	0000168c
06010001	00030005	000e006e	000016e0
06010000	00030005	000f006f	000016e4
07010001	00040004	00000070	000014f9
07010000	00040004	00010071	000014fd
07010001	00040004	00020072	00001551
07010000	00040004	00030073	00001555
07010001	00040004	00040074	000015a9
07010000	00040004	00050075	000015ad
07010001	00040004	00060076	00001601
07010000	00040004	00070077	00001605
07010001	00040004	00080078	00001659
07010000	00040004	00090079	0000165d
07010001	00040004	000a007a	000016b1
07010000	00040004	000b007b	000016b5
07010001	00040004	000c007c	00001709
07010000	00040004	000d007d	0000170d
07010001	00040004	000e007e	00001761
07010000	00040004	000f007f	00001765
08010000	00000007	00000000	00001601
08010001	00000007	00010001	00001605
08010000	00000007	00020002	00001659
08010001	00000007	00030003	0000165d
08010000	00000007	00040004	000016b1
08010001	00000007	00050005	000016b5
08010000	00000007	00060006	00001709
08010001	00000007	00070007	0000170d
08010000	00000007	00080008	00001761
08010001	00000007	00090009	00001765
08010000	00000007	000a000a	000017b9
08010001	00000007	000b000b	000017bd
08010000	00000007	000c000c	00001811
08010001	00000007	000d000d	00001815
08010000	00000007	000e000e	00001869
08010001	00000007	000f000f	0000186d
09010001	00010007	00000010	0000160e
09010000	00010007	00010011	00001612
09010001	00010007	00020012	00001666
09010000	00010007	00030013	0000166a
09010001	00010007	00040014	000016be
09010000	00010007	00050015	000016c2
09010001	00010007	00060016	00001716
09010000	00010007	00070017	0000171a
09010001	00010007	00080018	0000176e
09010000	00010007	00090019	00001772
09010001	00010007	000a001a	000017c6
09010000	00010007	000b001b	000017ca
09010001	00010007	000c001c	0000181e
09010000	00010007	000d001d	00001822
09010001	00010007	000e001e	00001876
09010000	00010007	000f001f	0000187a
0a010001	00020007	00000020	000016b7
0a010000	00020007	00010021	000016c3
0a010001	00020007	00020022	0000170f
0a010000	00020007	00030023	0000171b
0a010001	00020007	00040024	00001767
0a010000	00020007	00050025	00001773
0a010001	00020007	00060026	000017bf
0a010000	00020007	00070027	000017cb
0a010001	00020007	00080028	00001817
0a010000	00020007	00090029	00001823
0a010001	00020007	000a002a	0000186f
0a010000	00020007	000b002b	0000187b
0a010001	00020007	000c002c	000018c7
0a010000	00020007	000d002d	000018d3
0a010001	00020007	000e002e	0000191f
0a010000	00020007	000f002f	0000192b
0b010001	00030006	00000030	00001738
0b010000	00030006	00010031	0000173c
0b010001	00030006	00020032	00001790
0b010000	00030006	00030033	00001794
0b010001	00030006	00040034	000017e8
0b010000	00030006	00050035	000017ec
0b010001	00030006	00060036	00001840
0b010000	00030006	00070037	00001844
0b010001	00030006	00080038	00001898
0b010000	00030006	00090039	0000189c
0b010001	00030006	000a003a	000018f0
0b010000	00030006	000b003b	000018f4
0b010001	00030006	000c003c	00001948
0b010000	00030006	000d003d	0000194c
0b010001	00030006	000e003e	000019a0
0b010000	00030006	000f003f	000019a4
0c010001	00040005	00000040	000017b9
0c010000	00040005	00010041	000017bd
0c010001	00040005	00020042	00001811
0c010000	00040005	00030043	00001815
0c010001	00040005	00040044	00001869
0c010000	00040005	00050045	0000186d
0c010001	00040005	00060046	000018c1
0c010000	00040005	00070047	000018c5
0c010001	00040005	00080048	00001919
0c010000	00040005	00090049	0000191d
0c010001	00040005	000a004a	00001971
0c010000	00040005	000b004b	00001975
0c010001	00040005	000c004c	000019c9
0c010000	00040005	000d004d	000019cd
0c010001	00040005	000e004e	00001a21
0c010000	00040005	000f004f	00001a25
0d010000	00000000	00000050	000018c1
0d010001	00000000	00010051	000018c5
0d010000	00000000	00020052	00001919
0d010001	00000000	00030053	0000191d
0d010000	00000000	00040054	00001971
0d010001	00000000	00050055	00001975
0d010000	00000000	00060056	000019c9
0d010001	00000000	00070057	000019cd
0d010000	00000000	00080058	00001a21
0d010001	00000000	00090059	00001a25
0d010000	00000000	000a005a	00001a79
0d010001	00000000	000b005b	00001a7d
0d010000	00000000	000c005c	00001ad1
0d010001	00000000	000d005d	00001ad5
0d010000	00000000	000e005e	00001b29
0d010001	00000000	000f005f	00001b2d
0e010001	00010000	00000060	000018ce
0e010000	00010000	00010061	000018d2
0e010001	00010000	00020062	00001926
0e010000	00010000	00030063	0000192a
0e010001	00010000	00040064	0000197e
0e010000	00010000	00050065	00001982
0e010001	00010000	00060066	000019d6
0e010000	00010000	00070067	000019da
0e010001	00010000	00080068	00001a2e
0e010000	00010000	00090069	00001a32
0e010001	00010000	000a006a	00001a86
0e010000	00010000	000b006b	00001a8a
0e010001	00010000	000c006c	00001ade
0e010000	00010000	000d006d	00001ae2
0e010001	00010000	000e006e	00001b36
0e010000	00010000	000f006f	00001b3a
0f010001	00020000	00000070	00001977
0f010000	00020000	00010071	00001983
0f010001	00020000	00020072	000019cf
0f010000	00020000	00030073	000019db
0f010001	00020000	00040074	00001a27
0f010000	00020000	00050075	00001a33
0f010001	00020000	00060076	00001a7f
0f010000	00020000	00070077	00001a8b
0f010001	00020000	00080078	00001ad7
0f010000	00020000	00090079	00001ae3
0f010001	00020000	000a007a	00001b2f
0f010000	00020000	000b007b	00001b3b
0f010001	00020000	000c007c	00001b87
0f010000	00020000	000d007d	00001b93
0f010001	00020000	000e007e	00001bdf
0f010000	00020000	000f007f	00001beb
10010001	00030007	00000000	000019f8
10010000	00030007	00010001	000019fc
10010001	00030007	00020002	00001a50
10010000	00030007	00030003	00001a54
10010001	00030007	00040004	00001aa8
10010000	00030007	00050005	00001aac
10010001	00030007	00060006	00001b00
10010000	00030007	00070007	00001b04
10010001	00030007	00080008	00001b58
10010000	00030007	00090009	00001b5c
10010001	00030007	000a000a	00001bb0
10010000	00030007	000b000b	00001bb4
