mem size init: gart size :1fdff000 vram size: s:40000000 visible:f8ca000
mem size init: gart size :509Mbytes vram size: s:1024Mbytes visible:248Mbytes
00002900	00010001	00010025	00001de5
00002900	00010000	00010026	00001e11
00002900	00010001	00010027	00001e1d
00002a00	00020001	00000028	00001e8e
00002a00	00020000	00000029	00001e9a
00002a00	00020001	0000002a	00001ec6
00002a00	00020000	0000002b	00001ed2
00002b00	00030000	0000002c	00001f43
00002b00	00030001	0000002d	00001f4f
00002b00	00030000	0000002e	00001f7b
00002b00	00030001	0000002f	00001f87
00002c00	00040001	00070030	00001ff8
00002c00	00040000	00070031	00002004
00002c00	00040001	00070032	00002030
00002c00	00040000	00070033	0000203c
00002d00	00000001	00070034	000020ac
00002d00	00000000	00070035	000020b8
00002d00	00000001	00070036	000020e4
00002d00	00000000	00070037	000020f0
00002e00	00010000	00020038	00002161
00002e00	00010001	00020039	0000216d
00002e00	00010000	0002003a	00002199
00002e00	00010001	0002003b	000021a5
00002f00	00020001	0001003c	00002216
00002f00	00020000	0001003d	00002222
00002f00	00020001	0001003e	0000224e
00002f00	00020000	0001003f	0000225a
00003000	00030000	00010000	000022cb
00003000	00030001	00010001	000022d7
00003000	00030000	00010002	00002303
00003000	00030001	00010003	0000230f
00003100	00040001	00000004	00002380
00003100	00040000	00000005	0000238c
00003100	00040001	00000006	000023b8
00003100	00040000	00000007	000023c4
00003200	00000001	00000008	00002434
00003200	00000000	00000009	00002440
00003200	00000001	0000000a	0000246c
00003200	00000000	0000000b	00002478
00003300	00010000	0003000c	000024e9
00003300	00010001	0003000d	000024f5
00003300	00010000	0003000e	00002521
00003300	00010001	0003000f	0000252d
00003400	00020001	00020010	0000259e
00003400	00020000	00020011	000025aa
00003400	00020001	00020012	000025d6
00003400	00020000	00020013	000025e2
00003500	00030000	00020014	00002653
00003500	00030001	00020015	0000265f
00003500	00030000	00020016	0000268b
00003500	00030001	00020017	00002697
00003600	00040001	00010018	00002708
00003600	00040000	00010019	00002714
00003600	00040001	0001001a	00002740
00003600	00040000	0001001b	0000274c
00003700	00000001	0001001c	000027bc
00003700	00000000	0001001d	000027c8
00003700	00000001	0001001e	000027f4
00003700	00000000	0001001f	00002800
00003800	00010000	00040020	00002871
00003800	00010001	00040021	0000287d
00003800	00010000	00040022	000028a9
00003800	00010001	00040023	000028b5
00003900	00020001	00030024	00002926
00003900	00020000	00030025	00002932
00003900	00020001	00030026	0000295e
00003900	00020000	00030027	0000296a
00003a00	00030000	00030028	000029db
00003a00	00030001	00030029	000029e7
00003a00	00030000	0003002a	00002a13
00003a00	00030001	0003002b	00002a1f
00003b00	00040001	0002002c	00002a90
00003b00	00040000	0002002d	00002a9c
00003b00	00040001	0002002e	00002ac8
00003b00	00040000	0002002f	00002ad4
00003c00	00000001	00020030	00002b44
00003c00	00000000	00020031	00002b50
00003c00	00000001	00020032	00002b7c
00003c00	00000000	00020033	00002b88
00003d00	00010000	00050034	00002bf9
00003d00	00010001	00050035	00002c05
00003d00	00010000	00050036	00002c31
00003d00	00010001	00050037	00002c3d
00003e00	00020001	00040038	00002cae
00003e00	00020000	00040039	00002cba
00003e00	00020001	0004003a	00002ce6
00003e00	00020000	0004003b	00002cf2
00003f00	00030000	0004003c	00002d63
00003f00	00030001	0004003d	00002d6f
00003f00	00030000	0004003e	00002d9b
00003f00	00030001	0004003f	00002da7
00004000	00040001	00030000	00002e18
00004000	00040000	00030001	00002e24
00004000	00040001	00030002	00002e50
00004000	00040000	00030003	00002e5c
00004100	00000001	00030004	00002ecc
00004100	00000000	00030005	00002ed8
00004100	00000001	00030006	00002f04
00004100	00000000	00030007	00002f10
00004200	00010000	00060008	00002f81
00004200	00010001	00060009	00002f8d
00004200	00010000	0006000a	00002fb9
00004200	00010001	0006000b	00002fc5
00004300	00020001	0005000c	00003036
00004300	00020000	0005000d	00003042
00004300	00020001	0005000e	0000306e
00004300	00020000	0005000f	0000307a
00004400	00030000	00050010	000030eb
00004400	00030001	00050011	000030f7
00004400	00030000	00050012	00003123
00004400	00030001	00050013	0000312f
00004500	00040001	00040014	000031a0
00004500	00040000	00040015	000031ac
00004500	00040001	00040016	000031d8
00004500	00040000	00040017	000031e4
00004600	00000001	00040018	00003254
00004600	00000000	00040019	00003260
00004600	00000001	0004001a	0000328c
00004600	00000000	0004001b	00003298
00004700	00010000	0007001c	00003309
00004700	00010001	0007001d	00003315
00004700	00010000	0007001e	00003341
00004700	00010001	0007001f	0000334d
00004800	00020001	00060020	000033be
00004800	00020000	00060021	000033ca
00004800	00020001	00060022	000033f6
00004800	00020000	00060023	00003402
00004900	00030000	00060024	00003473
00004900	00030001	00060025	0000347f
00004900	00030000	00060026	000034ab
00004900	00030001	00060027	000034b7
00004a00	00040001	00050028	00003528
00004a00	00040000	00050029	00003534
00004a00	00040001	0005002a	00003560
00004a00	00040000	0005002b	0000356c
00004b00	00000001	0005002c	000035dc
00004b00	00000000	0005002d	000035e8
00004b00	00000001	0005002e	00003614
00004b00	00000000	0005002f	00003620
00004c00	00010000	00000030	00003691
00004c00	00010001	00000031	0000369d
00004c00	00010000	00000032	000036c9
00004c00	00010001	00000033	000036d5
00004d00	00020001	00070034	00003746
00004d00	00020000	00070035	00003752
00004d00	00020001	00070036	0000377e
00004d00	00020000	00070037	0000378a
00004e00	00030000	00070038	000037fb
00004e00	00030001	00070039	00003807
00004e00	00030000	0007003a	00003833
00004e00	00030001	0007003b	0000383f
00004f00	00040001	0006003c	000038b0
00004f00	00040000	0006003d	000038bc
00004f00	00040001	0006003e	000038e8
00004f00	00040000	0006003f	000038f4
00005000	00000001	00060000	00003964
00005000	00000000	00060001	00003970
00005000	00000001	00060002	0000399c
00005000	00000000	00060003	000039a8
00005100	00010000	00010004	00003a19
00005100	00010001	00010005	00003a25
00005100	00010000	00010006	00003a51
00005100	00010001	00010007	00003a5d
00005200	00020001	00000008	00003ace
00005200	00020000	00000009	00003ada
00005200	00020001	0000000a	00003b06
00005200	00020000	0000000b	00003b12
00005300	00030000	0000000c	00003b83
00005300	00030001	0000000d	00003b8f
00005300	00030000	0000000e	00003bbb
00005300	00030001	0000000f	00003bc7
00005400	00040001	00070010	00003c38
00005400	00040000	00070011	00003c44
00005400	00040001	00070012	00003c70
00005400	00040000	00070013	00003c7c
00005500	00000001	00070014	00003cec
00005500	00000000	00070015	00003cf8
00005500	00000001	00070016	00003d24
00005500	00000000	00070017	00003d30
00005600	00010000	00020018	00003da1
00005600	00010001	00020019	00003dad
00005600	00010000	0002001a	00003dd9
00005600	00010001	0002001b	00003de5
00005700	00020001	0001001c	00003e56
00005700	00020000	0001001d	00003e62
00005700	00020001	0001001e	00003e8e
00005700	00020000	0001001f	00003e9a
00005800	00030000	00010020	00003f0b
00005800	00030001	00010021	00003f17
00005800	00030000	00010022	00003f43
00005800	00030001	00010023	00003f4f
00005900	00040001	00000024	00003fc0
00005900	00040000	00000025	00003fcc
00005900	00040001	00000026	00003ff8
00005900	00040000	00000027	00004004
00005a00	00000001	00000028	00004074
00005a00	00000000	00000029	00004080
00005a00	00000001	0000002a	000040ac
00005a00	00000000	0000002b	000040b8
00005b00	00010000	0003002c	00004129
00005b00	00010001	0003002d	00004135
00005b00	00010000	0003002e	00004161
00005b00	00010001	0003002f	0000416d
00005c00	00020001	00020030	000041de
00005c00	00020000	00020031	000041ea
00005c00	00020001	00020032	00004216
00005c00	00020000	00020033	00004222
00005d00	00030000	00020034	00004293
00005d00	00030001	00020035	0000429f
00005d00	00030000	00020036	000042cb
00005d00	00030001	00020037	000042d7
00005e00	00040001	00010038	00004348
00005e00	00040000	00010039	00004354
00005e00	00040001	0001003a	00004380
00005e00	00040000	0001003b	0000438c
00005f00	00000001	0001003c	000043fc
00005f00	00000000	0001003d	00004408
00005f00	00000001	0001003e	00004434
00005f00	00000000	0001003f	00004440
00006000	00010000	00040000	000044b1
00006000	00010001	00040001	000044bd
00006000	00010000	00040002	000044e9
00006000	00010001	00040003	000044f5
00006100	00020001	00030004	00004566
00006100	00020000	00030005	00004572
00006100	00020001	00030006	0000459e
00006100	00020000	00030007	000045aa
00006200	00030000	00030008	0000461b
00006200	00030001	00030009	00004627
00006200	00030000	0003000a	00004653
00006200	00030001	0003000b	0000465f
00006300	00040001	0002000c	000046d0
00006300	00040000	0002000d	000046dc
00006300	00040001	0002000e	00004708
00006300	00040000	0002000f	00004714
00006400	00000001	00020010	00004784
00006400	00000000	00020011	00004790
00006400	00000001	00020012	000047bc
00006400	00000000	00020013	000047c8
00006500	00010000	00050014	00004839
00006500	00010001	00050015	00004845
00006500	00010000	00050016	00004871
00006500	00010001	00050017	0000487d
00006600	00020001	00040018	000048ee
00006600	00020000	00040019	000048fa
00006600	00020001	0004001a	00004926
00006600	00020000	0004001b	00004932
00006700	00030000	0004001c	000049a3
00006700	00030001	0004001d	000049af
00006700	00030000	0004001e	000049db
00006700	00030001	0004001f	000049e7
00006800	00040001	00030020	00004a58
00006800	00040000	00030021	00004a64
00006800	00040001	00030022	00004a90
00006800	00040000	00030023	00004a9c
00006900	00000001	00030024	00004b0c
00006900	00000000	00030025	00004b18
00006900	00000001	00030026	00004b44
00006900	00000000	00030027	00004b50
00006a00	00010000	00060028	00004bc1
00006a00	00010001	00060029	00004bcd
00006a00	00010000	0006002a	00004bf9
00006a00	00010001	0006002b	00004c05
00006b00	00020001	0005002c	00004c76
00006b00	00020000	0005002d	00004c82
00006b00	00020001	0005002e	00004cae
00006b00	00020000	0005002f	00004cba
00006c00	00030000	00050030	00004d2b
00006c00	00030001	00050031	00004d37
00006c00	00030000	00050032	00004d63
00006c00	00030001	00050033	00004d6f
00006d00	00040001	00040034	00004de0
00006d00	00040000	00040035	00004dec
00006d00	00040001	00040036	00004e18
00006d00	00040000	00040037	00004e24
00006e00	00000001	00040038	00004e94
00006e00	00000000	00040039	00004ea0
00006e00	00000001	0004003a	00004ecc
00006e00	00000000	0004003b	00004ed8
00006f00	00010000	0007003c	00004f49
00006f00	00010001	0007003d	00004f55
00006f00	00010000	0007003e	00004f81
00006f00	00010001	0007003f	00004f8d
00007000	00020001	00060000	00004ffe
00007000	00020000	00060001	0000500a
00007000	00020001	00060002	00005036
00007000	00020000	00060003	00005042
00007100	00030000	00060004	000050b3
00007100	00030001	00060005	000050bf
00007100	00030000	00060006	000050eb
00007100	00030001	00060007	000050f7
00007200	00040001	00050008	00005168
00007200	00040000	00050009	00005174
00007200	00040001	0005000a	000051a0
00007200	00040000	0005000b	000051ac
00007300	00000001	0005000c	0000521c
00007300	00000000	0005000d	00005228
00007300	00000001	0005000e	00005254
00007300	00000000	0005000f	00005260
00007400	00010000	00000010	000052d1
00007400	00010001	00000011	000052dd
00007400	00010000	00000012	00005309
00007400	00010001	00000013	00005315
00007500	00020001	00070014	00005386
00007500	00020000	00070015	00005392
00007500	00020001	00070016	000053be
00007500	00020000	00070017	000053ca
00007600	00030000	00070018	0000543b
00007600	00030001	00070019	00005447
00007600	00030000	0007001a	00005473
00007600	00030001	0007001b	0000547f
00007700	00040001	0006001c	000054f0
00007700	00040000	0006001d	000054fc
00007700	00040001	0006001e	00005528
00007700	00040000	0006001f	00005534
00007800	00000001	00060020	000055a4
00007800	00000000	00060021	000055b0
00007800	00000001	00060022	000055dc
00007800	00000000	00060023	000055e8
00007900	00010000	00010024	00005659
00007900	00010001	00010025	00005665
00007900	00010000	00010026	00005691
00007900	00010001	00010027	0000569d
00007a00	00020001	00000028	0000570e
00007a00	00020000	00000029	0000571a
00007a00	00020001	0000002a	00005746
00007a00	00020000	0000002b	00005752
00007b00	00030000	0000002c	000057c3
00007b00	00030001	0000002d	000057cf
00007b00	00030000	0000002e	000057fb
00007b00	00030001	0000002f	00005807
00007c00	00040001	00070030	00005878
00007c00	00040000	00070031	00005884
00007c00	00040001	00070032	000058b0
00007c00	00040000	00070033	000058bc
00007d00	00000001	00070034	0000592c
00007d00	00000000	00070035	00005938
00007d00	00000001	00070036	00005964
00007d00	00000000	00070037	00005970
00007e00	00010000	00020038	000059e1
00007e00	00010001	00020039	000059ed
00007e00	00010000	0002003a	00005a19
00007e00	00010001	0002003b	00005a25
00007f00	00020001	0001003c	00005a96
00007f00	00020000	0001003d	00005aa2
00007f00	00020001	0001003e	00005ace
00007f00	00020000	0001003f	00005ada
00008000	00030000	00010000	00005b4b
00008000	00030001	00010001	00005b57
00008000	00030000	00010002	00005b83
00008000	00030001	00010003	00005b8f
00008100	00040001	00000004	00005c00
00008100	00040000	00000005	00005c0c
00008100	00040001	00000006	00005c38
00008100	00040000	00000007	00005c44
00008200	00000001	00000008	00005cb4
00008200	00000000	00000009	00005cc0
00008200	00000001	0000000a	00005cec
00008200	00000000	0000000b	00005cf8
00008300	00010000	0003000c	00005d69
00008300	00010001	0003000d	00005d75
00008300	00010000	0003000e	00005da1
00008300	00010001	0003000f	00005dad
00008400	00020001	00020010	00005e1e
00008400	00020000	00020011	00005e2a
00008400	00020001	00020012	00005e56
00008400	00020000	00020013	00005e62
00008500	00030000	00020014	00005ed3
00008500	00030001	00020015	00005edf
00008500	00030000	00020016	00005f0b
00008500	00030001	00020017	00005f17
00008600	00040001	00010018	00005f88
00008600	00040000	00010019	00005f94
00008600	00040001	0001001a	00005fc0
00008600	00040000	0001001b	00005fcc
00008700	00000001	0001001c	0000603c
00008700	00000000	0001001d	00006048
00008700	00000001	0001001e	00006074
00008700	00000000	0001001f	00006080
00008800	00010000	00040020	000060f1
00008800	00010001	00040021	000060fd
00008800	00010000	00040022	00006129
00008800	00010001	00040023	00006135
00008900	00020001	00030024	000061a6
00008900	00020000	00030025	000061b2
00008900	00020001	00030026	000061de
00008900	00020000	00030027	000061ea
00008a00	00030000	00030028	0000625b
00008a00	00030001	00030029	00006267
00008a00	00030000	0003002a	00006293
00008a00	00030001	0003002b	0000629f
00008b00	00040001	0002002c	00006310
00008b00	00040000	0002002d	0000631c
00008b00	00040001	0002002e	00006348
00008b00	00040000	0002002f	00006354
00008c00	00000001	00020030	000063c4
00008c00	00000000	00020031	000063d0
00008c00	00000001	00020032	000063fc
00008c00	00000000	00020033	00006408
00008d00	00010000	00050034	00006479
00008d00	00010001	00050035	00006485
00008d00	00010000	00050036	000064b1
00008d00	00010001	00050037	000064bd
00008e00	00020001	00040038	0000652e
00008e00	00020000	00040039	0000653a
00008e00	00020001	0004003a	00006566
00008e00	00020000	0004003b	00006572
00008f00	00030000	0004003c	000065e3
00008f00	00030001	0004003d	000065ef
00008f00	00030000	0004003e	0000661b
00008f00	00030001	0004003f	00006627
00009000	00040001	00030000	00006698
00009000	00040000	00030001	000066a4
00009000	00040001	00030002	000066d0
00009000	00040000	00030003	000066dc
00009100	00000001	00030004	0000674c
00009100	00000000	00030005	00006758
00009100	00000001	00030006	00006784
00009100	00000000	00030007	00006790
00009200	00010000	00060008	00006801
00009200	00010001	00060009	0000680d
00009200	00010000	0006000a	00006839
00009200	00010001	0006000b	00006845
00009300	00020001	0005000c	000068b6
00009300	00020000	0005000d	000068c2
00009300	00020001	0005000e	000068ee
00009300	00020000	0005000f	000068fa
00009400	00030000	00050010	0000696b
00009400	00030001	00050011	00006977
00009400	00030000	00050012	000069a3
00009400	00030001	00050013	000069af
00009500	00040001	00040014	00006a20
00009500	00040000	00040015	00006a2c
00009500	00040001	00040016	00006a58
00009500	00040000	00040017	00006a64
00009600	00000001	00040018	00006ad4
00009600	00000000	00040019	00006ae0
00009600	00000001	0004001a	00006b0c
00009600	00000000	0004001b	00006b18
00009700	00010000	0007001c	00006b89
00009700	00010001	0007001d	00006b95
00009700	00010000	0007001e	00006bc1
00009700	00010001	0007001f	00006bcd
00009800	00020001	00060020	00006c3e
00009800	00020000	00060021	00006c4a
00009800	00020001	00060022	00006c76
00009800	00020000	00060023	00006c82
00009900	00030000	00060024	00006cf3
00009900	00030001	00060025	00006cff
00009900	00030000	00060026	00006d2b
00009900	00030001	00060027	00006d37
00009a00	00040001	00050028	00006da8
00009a00	00040000	00050029	00006db4
00009a00	00040001	0005002a	00006de0
00009a00	00040000	0005002b	00006dec
00009b00	00000001	0005002c	00006e5c
00009b00	00000000	0005002d	00006e68
00009b00	00000001	0005002e	00006e94
00009b00	00000000	0005002f	00006ea0
00009c00	00010000	00000030	00006f11
00009c00	00010001	00000031	00006f1d
00009c00	00010000	00000032	00006f49
00009c00	00010001	00000033	00006f55
00009d00	00020001	00070034	00006fc6
00009d00	00020000	00070035	00006fd2
00009d00	00020001	00070036	00006ffe
00009d00	00020000	00070037	0000700a
00009e00	00030000	00070038	0000707b
00009e00	00030001	00070039	00007087
00009e00	00030000	0007003a	000070b3
00009e00	00030001	0007003b	000070bf
00009f00	00040001	0006003c	00007130
00009f00	00040000	0006003d	0000713c
00009f00	00040001	0006003e	00007168
00009f00	00040000	0006003f	00007174
0000a000	00000001	00060000	000071e4
0000a000	00000000	00060001	000071f0
0000a000	00000001	00060002	0000721c
0000a000	00000000	00060003	00007228
0000a100	00010000	00010004	00007299
0000a100	00010001	00010005	000072a5
0000a100	00010000	00010006	000072d1
0000a100	00010001	00010007	000072dd
0000a200	00020001	00000008	0000734e
0000a200	00020000	00000009	0000735a
0000a200	00020001	0000000a	00007386
0000a200	00020000	0000000b	00007392
0000a300	00030000	0000000c	00007403
0000a300	00030001	0000000d	0000740f
0000a300	00030000	0000000e	0000743b
0000a300	00030001	0000000f	00007447
0000a400	00040001	00070010	000074b8
0000a400	00040000	00070011	000074c4
0000a400	00040001	00070012	000074f0
0000a400	00040000	00070013	000074fc
0000a500	00000001	00070014	0000756c
0000a500	00000000	00070015	00007578
0000a500	00000001	00070016	000075a4
0000a500	00000000	00070017	000075b0
0000a600	00010000	00020018	00007621
0000a600	00010001	00020019	0000762d
0000a600	00010000	0002001a	00007659
0000a600	00010001	0002001b	00007665
0000a700	00020001	0001001c	000076d6
0000a700	00020000	0001001d	000076e2
0000a700	00020001	0001001e	0000770e
0000a700	00020000	0001001f	0000771a
0000a800	00030000	00010020	0000778b
0000a800	00030001	00010021	00007797
0000a800	00030000	00010022	000077c3
0000a800	00030001	00010023	000077cf
0000a900	00040001	00000024	00007840
0000a900	00040000	00000025	0000784c
0000a900	00040001	00000026	00007878
0000a900	00040000	00000027	00007884
0000aa00	00000001	00000028	000078f4
0000aa00	00000000	00000029	00007900
0000aa00	00000001	0000002a	0000792c
0000aa00	00000000	0000002b	00007938
0000ab00	00010000	0003002c	000079a9
0000ab00	00010001	0003002d	000079b5
0000ab00	00010000	0003002e	000079e1
0000ab00	00010001	0003002f	000079ed
0000ac00	00020001	00020030	00007a5e
0000ac00	00020000	00020031	00007a6a
0000ac00	00020001	00020032	00007a96
0000ac00	00020000	00020033	00007aa2
0000ad00	00030000	00020034	00007b13
0000ad00	00030001	00020035	00007b1f
0000ad00	00030000	00020036	00007b4b
0000ad00	00030001	00020037	00007b57
0000ae00	00040001	00010038	00007bc8
0000ae00	00040000	00010039	00007bd4
0000ae00	00040001	0001003a	00007c00
0000ae00	00040000	0001003b	00007c0c
0000af00	00000001	0001003c	00007c7c
0000af00	00000000	0001003d	00007c88
0000af00	00000001	0001003e	00007cb4
0000af00	00000000	0001003f	00007cc0
0000b000	00010000	00040000	00007d31
0000b000	00010001	00040001	00007d3d
0000b000	00010000	00040002	00007d69
0000b000	00010001	00040003	00007d75
0000b100	00020001	00030004	00007de6
0000b100	00020000	00030005	00007df2
0000b100	00020001	00030006	00007e1e
0000b100	00020000	00030007	00007e2a
0000b200	00030000	00030008	00007e9b
0000b200	00030001	00030009	00007ea7
0000b200	00030000	0003000a	00007ed3
0000b200	00030001	0003000b	00007edf
0000b300	00040001	0002000c	00007f50
0000b300	00040000	0002000d	00007f5c
0000b300	00040001	0002000e	00007f88
0000b300	00040000	0002000f	00007f94
0000b400	00000001	00020010	00008004
0000b400	00000000	00020011	00008010
0000b400	00000001	00020012	0000803c
0000b400	00000000	00020013	00008048
0000b500	00010000	00050014	000080b9
0000b500	00010001	00050015	000080c5
0000b500	00010000	00050016	000080f1
0000b500	00010001	00050017	000080fd
0000b600	00020001	00040018	0000816e
0000b600	00020000	00040019	0000817a
0000b600	00020001	0004001a	000081a6
0000b600	00020000	0004001b	000081b2
0000b700	00030000	0004001c	00008223
0000b700	00030001	0004001d	0000822f
0000b700	00030000	0004001e	0000825b
0000b700	00030001	0004001f	00008267
0000b800	00040001	00030020	000082d8
0000b800	00040000	00030021	000082e4
0000b800	00040001	00030022	00008310
0000b800	00040000	00030023	0000831c
0000b900	00000001	00030024	0000838c
0000b900	00000000	00030025	00008398
0000b900	00000001	00030026	000083c4
0000b900	00000000	00030027	000083d0
0000ba00	00010000	00060028	00008441
0000ba00	00010001	00060029	0000844d
0000ba00	00010000	0006002a	00008479
0000ba00	00010001	0006002b	00008485
0000bb00	00020001	0005002c	000084f6
0000bb00	00020000	0005002d	00008502
0000bb00	00020001	0005002e	0000852e
0000bb00	00020000	0005002f	0000853a
0000bc00	00030000	00050030	000085ab
0000bc00	00030001	00050031	000085b7
0000bc00	00030000	00050032	000085e3
0000bc00	00030001	00050033	000085ef
0000bd00	00040001	00040034	00008660
0000bd00	00040000	00040035	0000866c
0000bd00	00040001	00040036	00008698
0000bd00	00040000	00040037	000086a4
0000be00	00000001	00040038	00008714
0000be00	00000000	00040039	00008720
0000be00	00000001	0004003a	0000874c
0000be00	00000000	0004003b	00008758
0000bf00	00010000	0007003c	000087c9
0000bf00	00010001	0007003d	000087d5
0000bf00	00010000	0007003e	00008801
0000bf00	00010001	0007003f	0000880d
0000c000	00020001	00060000	0000887e
0000c000	00020000	00060001	0000888a
0000c000	00020001	00060002	000088b6
0000c000	00020000	00060003	000088c2
0000c100	00030000	00060004	00008933
